,mean,mean_se,mean_ci_lower,mean_ci_upper
2021-05-05 02:00:00,798.2229591342737,11.333894745317561,757.9353580894588,840.940704833445
2021-05-05 03:00:00,801.2516721347715,11.485441244428706,760.267134950987,844.7436860346843
2021-05-05 04:00:00,802.7743942954182,11.635014012047929,761.1833276168688,846.9448347736767
2021-05-05 05:00:00,795.091915377202,11.782688213725827,753.4411668655702,839.356239401725
2021-05-05 06:00:00,785.5343340240428,11.928534361909595,743.9524142434464,829.7546285646936
2021-05-05 07:00:00,791.776874926637,12.072618709486083,749.3323814135063,836.9508624302969
2021-05-05 08:00:00,815.5505221304911,12.21500360155749,771.1705206300608,862.830457564799
2021-05-05 09:00:00,809.0237509764831,12.355747790705843,764.5516723905249,856.4332494980112
2021-05-05 10:00:00,834.6001301392992,12.494906720301293,788.0438088233637,884.2800500397958
2021-05-05 11:00:00,833.751282912931,13.204810274684029,784.6951550971726,886.2917741552935
2021-05-05 12:00:00,830.9324636252314,13.793159199715353,779.9617280063136,885.689043231678
2021-05-05 13:00:00,895.5202133426659,14.269907387832323,838.2349989369541,957.2566409565682
2021-05-05 14:00:00,907.4296036230828,14.654526948456667,847.7806517555612,971.8515678368929
2021-05-05 15:00:00,918.6717059781159,15.02930681398181,856.7059833404551,985.7360218701241
2021-05-05 16:00:00,917.702236166905,15.329595784042851,854.6221569358609,986.0798166494524
2021-05-05 17:00:00,919.724735216995,15.624114390758436,855.3226627604671,989.6451972303341
2021-05-05 18:00:00,912.4532903942234,15.8796827982849,847.6208459422651,982.9297936858161
2021-05-05 19:00:00,871.8326153873035,16.110936176740644,809.3694181395969,939.7829762509673
2021-05-05 20:00:00,879.5763859702231,16.33891683092473,815.6350634790809,949.2243534263757
2021-05-05 21:00:00,937.193932944173,16.56375989697812,867.6310015975412,1013.1077223262155
2021-05-05 22:00:00,942.7977796354733,16.78559145939176,871.8708872236399,1020.2958943374873
2021-05-05 23:00:00,881.643321852599,17.00452937774141,815.0353978689061,954.4509704700884
2021-05-06 00:00:00,814.2496920123539,6.5909374414358615,773.0138919253184,858.173625831826
2021-05-06 01:00:00,810.8196182332418,6.684590284799382,769.2278841830386,855.1599696931445
2021-05-06 02:00:00,781.0196707073009,6.776949032887221,740.7264088098898,823.9920519338577
2021-05-06 03:00:00,780.775480957605,6.868065893183937,739.9731567051817,824.3282723335376
2021-05-06 04:00:00,775.993399740259,6.957989654484187,734.9781154381476,819.8072147948559
