gdate,Day,Hour,jdate,D,D_hat,w,w_hat,reward_real,reward_hat,retailer_benefit,optimum_policy,consumer_cost,consume_real,consume_hat,w-price,price,,,,
3/26/2021 10:00,1400/01/06,10,1400-01-06 10:00:00,22633.2,22003.7,623.7,647.5060315,-5599068.916,-5752395.575,12860712.09,1340,24058849.92,17954.36561,17767.85171,179.17238,802.87238,,,,
3/26/2021 11:00,1400/01/06,11,1400-01-06 11:00:00,23758.7,22951.75,627.4,651.1397825,-5929363.724,-6049449.477,13469125.25,1340,25327852.7,18901.38261,18581.10851,175.47238,802.87238,,,,
3/26/2021 12:00,1400/01/06,12,1400-01-06 12:00:00,24625.4,23887.94,632.5,648.5069332,-6219760.405,-6259096.315,13914562.8,1340,26354083.61,19667.22658,19303.09761,170.37238,802.87238,,,,
3/26/2021 13:00,1400/01/06,13,1400-01-06 13:00:00,25102.6,24375.18,631.9,647.9724933,-6331402.875,-6379076.526,14189797.04,1340,26852602.79,20039.25581,19689.34358,170.97238,802.87238,,,,
3/26/2021 14:00,1400/01/06,14,1400-01-06 14:00:00,25325.9,24411.85,638.4,650.6849699,-6484848.65,-6427740.981,14253664.83,1340,27223362.13,20315.94189,19756.8448,164.47238,802.87238,,,,
3/26/2021 15:00,1400/01/06,15,1400-01-06 15:00:00,25329.1,24308.55,643.3,649.2266038,-6558894.458,-6379625.713,14206689.78,1340,27324478.7,20391.40201,19653.00151,159.57238,802.87238,,,,
3/26/2021 16:00,1400/01/06,16,1400-01-06 16:00:00,25170.4,24065.4,636.6,647.5947237,-6418300.978,-6292642.137,14183578.1,1340,27020180.05,20164.31347,19433.88946,166.27238,802.87238,,,,
3/26/2021 17:00,1400/01/06,17,1400-01-06 17:00:00,24807.5,24071.18,642.9,645.0589958,-6417973.132,-6258141.1,13918087.01,1340,26754033.28,19965.69648,19403.31393,159.97238,802.87238,,,,
3/26/2021 18:00,1400/01/06,18,1400-01-06 18:00:00,25037.8,24312.96,647.9,636.9694326,-6551415.786,-6204958.303,13996712.04,1340,27099543.61,20223.54001,19482.75062,154.97238,802.87238,,,,
3/26/2021 19:00,1400/01/06,19,1400-01-06 19:00:00,24974.4,25008.52,655,638.8459831,-6639444.24,-6410162.089,13887081.85,1340,27165970.33,20273.11218,20067.94207,147.87238,802.87238,,,,
3/26/2021 20:00,1400/01/06,20,1400-01-06 20:00:00,27108.8,26973.37,661.4,643.1932502,-7309237.309,-6982974.394,14998634.53,1340,29617109.14,22102.32026,21713.4567,141.47238,802.87238,,,,
3/26/2021 21:00,1400/01/06,21,1400-01-06 21:00:00,28675.4,28088.15,662.2,648.3284355,-7745168.189,-7356673.455,15855255.21,1340,31345591.58,23392.23253,22694.27979,140.67238,802.87238,,,,
3/26/2021 22:00,1400/01/06,22,1400-01-06 22:00:00,28702.7,27779.18,663.3,654.0890275,-7771169.917,-7370164.423,15856326.5,1340,31398666.33,23431.84055,22535.66139,139.57238,802.87238,,,,
3/26/2021 23:00,1400/01/06,23,1400-01-06 23:00:00,28199.1,27046.97,658.1,652.3876329,-7548306.889,-7148749.573,15642578.54,1340,30739192.31,22939.69576,21915.65018,144.77238,802.87238,,,,
3/27/2021 0:00,1400/01/06,24,1400-01-07 00:00:00,27764,26297.78,645.8,643.2025349,-7230356.408,-6808218.999,15544482.56,1340,30005195.38,22391.93685,21169.75176,157.07238,802.87238,,,,
3/27/2021 1:00,1400/01/07,1,1400-01-07 01:00:00,26799.7,25247.98,595.7,607.7259121,-6428256.441,-6235197.92,13905407.5,1240,26761920.39,21582.19386,20519.76984,207.17238,802.87238,,,,
3/27/2021 2:00,1400/01/07,2,1400-01-07 02:00:00,25262.3,23936.09,554.5,566.0751405,-5559095.427,-5430723.812,12742308.9,1190,23860499.76,20050.84013,19187.28954,248.37238,802.87238,,,,
3/27/2021 3:00,1400/01/07,3,1400-01-07 03:00:00,24347.8,22936.29,565.8,584.8977355,-5520181.912,-5458599.95,12179913.57,1190,23220277.39,19512.83815,18665.14304,237.07238,802.87238,,,,
3/27/2021 4:00,1400/01/07,4,1400-01-07 04:00:00,23407.1,22090.5,555.1,578.8991785,-5159135.504,-5179129.108,11801603.79,1190,22119874.8,18588.13008,17893.02628,247.77238,802.87238,,,,
3/27/2021 5:00,1400/01/07,5,1400-01-07 05:00:00,23097.2,21712.33,552.2,573.1885382,-5051311.446,-5017312.086,11668694.1,1190,21771316.99,18295.22436,17506.67277,250.67238,802.87238,,,,
3/27/2021 6:00,1400/01/07,6,1400-01-07 06:00:00,23077,21516.16,502.8,524.7346641,-4581984.504,-4550526.949,10702232.7,1090,19866201.71,18225.87313,17344.1065,300.07238,802.87238,,,,
3/27/2021 7:00,1400/01/07,7,1400-01-07 07:00:00,22870.9,21440.74,502,520.451625,-4530267.872,-4480395.511,10612739.08,1090,19673274.82,18048.87598,17217.337,300.87238,802.87238,,,,
3/27/2021 8:00,1400/01/07,8,1400-01-07 08:00:00,22870.8,21396.03,551.3,578.5065205,-4989653.824,-5011353.48,11561370.93,1190,21540678.58,18101.41057,17325.14086,251.57238,802.87238,,,,
3/27/2021 9:00,1400/01/07,9,1400-01-07 09:00:00,24211.1,22335.58,581.7,618.1710117,-5498413.443,-5553091.933,13390153.83,1290,24386980.72,18904.63622,17966.19973,221.17238,802.87238,,,,
3/27/2021 10:00,1400/01/07,10,1400-01-07 10:00:00,25427.8,23433.01,589.5,624.4149477,-5891748.399,-5912261.349,14002272.28,1290,25785769.07,19988.96827,18936.9629,213.37238,802.87238,,,,
3/27/2021 11:00,1400/01/07,11,1400-01-07 11:00:00,26501.1,24507.77,603.4,626.3767408,-6357772.897,-6211795.19,14468832.85,1290,27184378.64,21073.16174,19834.05445,199.47238,802.87238,,,,
3/27/2021 12:00,1400/01/07,12,1400-01-07 12:00:00,27690.3,25548.33,596.5,626.7716121,-6530341.9,-6481489.995,15184550.24,1290,28245234.04,21895.53026,20682.14281,206.37238,802.87238,,,,
3/27/2021 13:00,1400/01/07,13,1400-01-07 13:00:00,28024.1,26030.28,610.6,621.4142665,-6842196.111,-6521481.03,15226295.57,1290,28910687.79,22411.38589,20989.15774,192.27238,802.87238,,,,
3/27/2021 14:00,1400/01/07,14,1400-01-07 14:00:00,28206.4,26003.14,605.7,624.942663,-6805160.683,-6568813.665,15376494.82,1290,28986816.18,22470.40014,21022.13228,197.17238,802.87238,,,,
3/27/2021 15:00,1400/01/07,15,1400-01-07 15:00:00,27858.8,25906.24,608.3,624.4861822,-6764033.064,-6537357.995,15160418.67,1290,28688484.8,22239.1355,20936.75787,194.57238,802.87238,,,,
3/27/2021 16:00,1400/01/07,16,1400-01-07 16:00:00,27587.5,25646.74,602.9,622.0700654,-6610268.462,-6435314.331,15066894.88,1290,28287431.8,21928.24171,20689.99841,199.97238,802.87238,,,,
3/27/2021 17:00,1400/01/07,17,1400-01-07 17:00:00,27481.6,25373.52,598.6,622.3180943,-6515172.838,-6370470.689,15050419.31,1290,28080764.99,21768.03488,20473.35839,204.27238,802.87238,,,,
3/27/2021 18:00,1400/01/07,18,1400-01-07 18:00:00,27293.6,25528,599.4,616.2670853,-6483485.506,-6318118.231,14939923.56,1290,27906894.57,21633.2516,20504.48055,203.47238,802.87238,,,,
3/27/2021 19:00,1400/01/07,19,1400-01-07 19:00:00,27145.8,26253.52,617.7,621.2012311,-6741469.409,-6574110.505,14674728.46,1290,28157667.28,21827.64905,21165.79999,185.17238,802.87238,,,,
3/27/2021 20:00,1400/01/07,20,1400-01-07 20:00:00,29061.3,28112.68,623.2,625.8541855,-7311474.344,-7116836.534,15645991.95,1290,30268940.64,23464.29507,22742.7944,179.67238,802.87238,,,,
3/27/2021 21:00,1400/01/07,21,1400-01-07 21:00:00,30437.1,29177.33,627.4,629.9153576,-7733032.249,-7456268.461,16333781.22,1290,31799845.71,24651.04319,23673.87418,175.47238,802.87238,,,,
3/27/2021 22:00,1400/01/07,22,1400-01-07 22:00:00,29941.3,28703.98,636,636.3696758,-7624252.632,-7315442.056,16878848.59,1340,32127353.86,23975.63721,22991.17112,166.87238,802.87238,,,,
3/27/2021 23:00,1400/01/07,23,1400-01-07 23:00:00,29525.1,27987.5,623.1,634.7504939,-7293555.928,-7106104.374,16783021.17,1340,31370133.02,23410.54703,22390.22874,179.77238,802.87238,,,,
3/28/2021 0:00,1400/01/07,24,1400-01-08 00:00:00,28533.2,27086.67,616.4,622.7286801,-7064135.523,-6807148.904,15439330.59,1290,29567601.64,22920.62143,21862.32664,186.47238,802.87238,,,,
3/28/2021 1:00,1400/01/08,1,1400-01-08 01:00:00,27440.6,26057.38,628,593.4523308,-7104920.152,-6215646.001,13847806.16,1240,28057646.46,22627.13424,20947.41457,174.87238,802.87238,,,,
3/28/2021 2:00,1400/01/08,2,1400-01-08 02:00:00,25557.3,24755.97,582.6,556.6688882,-6162733.978,-5590755.673,11792337.52,1140,24117805.48,21155.96972,20086.46717,220.27238,802.87238,,,,
3/28/2021 3:00,1400/01/08,3,1400-01-08 03:00:00,24524.4,23776.33,604.4,576.5921586,-6118739.702,-5542009.865,11856829.81,1190,24094309.22,20247.31867,19223.32721,198.47238,802.87238,,,,
3/28/2021 4:00,1400/01/08,4,1400-01-08 04:00:00,24115.3,23004.47,578.5,568.1377047,-5648164.99,-5247348.266,11940718.72,1190,23237048.7,19526.93168,18472.10006,224.37238,802.87238,,,,
3/28/2021 5:00,1400/01/08,5,1400-01-08 05:00:00,23529.4,22534.51,561.2,562.8735208,-5376656.135,-5171565.874,11090550.86,1140,21843863.13,19161.28345,18375.58771,241.67238,802.87238,,,,
3/28/2021 6:00,1400/01/08,6,1400-01-08 06:00:00,23560.6,22304.76,518.8,512.917445,-5006439.015,-4662169.765,10059198.21,1040,20072076.24,19300.0733,18179.02593,284.07238,802.87238,,,,
3/28/2021 7:00,1400/01/08,7,1400-01-08 07:00:00,23472.5,22135.38,519.6,509.6570215,-4998797.49,-4584185.018,10012987.74,1040,20010582.72,19240.94492,17989.29407,283.27238,802.87238,,,,
3/28/2021 8:00,1400/01/08,8,1400-01-08 08:00:00,22971.4,21989.84,592.2,571.6129339,-5565924.277,-5060997.541,11237114.26,1190,22368962.82,18797.44774,17707.77826,210.67238,802.87238,,,,
3/28/2021 9:00,1400/01/08,9,1400-01-08 09:00:00,24283.4,22874.85,618.6,609.7135207,-6152782.192,-5675958.884,12361263.67,1240,24666828.06,19892.60327,18618.44519,184.27238,802.87238,,,,
3/28/2021 10:00,1400/01/08,10,1400-01-08 10:00:00,25307.7,23871.24,622.7,610.2828691,-6473532.506,-5931212.83,12834789.2,1240,25781854.21,20791.81791,19437.58585,180.17238,802.87238,,,,
3/28/2021 11:00,1400/01/08,11,1400-01-08 11:00:00,26551.5,24938.45,627.5,612.8155529,-6747399.938,-6121421.27,14247497.88,1290,27742297.75,21505.65717,19978.02191,175.37238,802.87238,,,,
3/28/2021 12:00,1400/01/08,12,1400-01-08 12:00:00,27374.7,25916.24,636.5,614.9297863,-7101955.295,-6393758.611,14583276.62,1290,28787187.21,22315.649,20795.08508,166.37238,802.87238,,,,
3/28/2021 13:00,1400/01/08,13,1400-01-08 13:00:00,27583.3,26477.66,631.8,611.441796,-7079584.945,-6477776.984,14750816.11,1290,28909986,22410.84186,21188.53185,171.07238,802.87238,,,,
3/28/2021 14:00,1400/01/08,14,1400-01-08 14:00:00,27489.7,26474.88,632.8,615.945055,-7071780.304,-6547438.569,14688919.14,1290,28832479.75,22350.7595,21259.81373,170.07238,802.87238,,,,
3/28/2021 15:00,1400/01/08,15,1400-01-08 15:00:00,27521.6,26498.82,635.7,617.4506727,-7127076.101,-6576898.397,14671215.64,1290,28925367.85,22422.76577,21303.39698,167.17238,802.87238,,,,
3/28/2021 16:00,1400/01/08,16,1400-01-08 16:00:00,27251.6,26190.68,633.7,613.5578453,-7024999.203,-6440265.392,14551071.41,1290,28601069.82,22171.37195,20993.18081,169.17238,802.87238,,,,
3/28/2021 17:00,1400/01/08,17,1400-01-08 17:00:00,27194.2,25881.84,632.7,615.9912703,-6994157.881,-6401481.001,14532195.27,1290,28520511.04,22108.92328,20784.32377,170.17238,802.87238,,,,
3/28/2021 18:00,1400/01/08,18,1400-01-08 18:00:00,27059.3,25958.83,634,614.0844105,-6980217.028,-6391318.399,14444865.52,1290,28405299.58,22019.61208,20815.76503,168.87238,802.87238,,,,
3/28/2021 19:00,1400/01/08,19,1400-01-08 19:00:00,27048,26441.79,646.9,619.6697688,-7183164.408,-6597363.139,14281938.57,1290,28648267.39,22207.95921,21293.15797,155.97238,802.87238,,,,
3/28/2021 20:00,1400/01/08,20,1400-01-08 20:00:00,28945.1,27990.09,652.6,624.8106159,-7784321.523,-7068568.721,15206026.78,1290,30774669.83,23856.3332,22626.276,150.27238,802.87238,,,,
3/28/2021 21:00,1400/01/08,21,1400-01-08 21:00:00,30685.7,29157.21,653.7,627.5791559,-8272343.063,-7410937.691,16104304.39,1290,32648990.52,25309.29498,23617.5393,149.17238,802.87238,,,,
3/28/2021 22:00,1400/01/08,22,1400-01-08 22:00:00,30176.9,28769.57,662.4,631.9626834,-8290077.26,-7386816.771,15709095.68,1290,32289250.2,25030.42651,23377.38276,140.47238,802.87238,,,,
3/28/2021 23:00,1400/01/08,23,1400-01-08 23:00:00,29420.1,28066.66,652.7,629.1043381,-7913800.959,-7159006.735,15454160.72,1290,31281762.64,24249.4284,22759.36217,150.17238,802.87238,,,,
3/29/2021 0:00,1400/01/08,24,1400-01-09 00:00:00,28597.4,27445.75,637.9,617.3248442,-7442787.921,-6809884.996,15216936.84,1290,30102512.68,23335.28115,22062.5658,164.97238,802.87238,,,,
3/29/2021 1:00,1400/01/09,1,1400-01-09 01:00:00,27277.9,25708.66,610.7,597.6248456,-6784368.343,-6195752.583,13981997.7,1240,27550734.39,22218.33418,20734.58836,192.17238,802.87238,,,,
3/29/2021 2:00,1400/01/09,2,1400-01-09 02:00:00,25918.2,24359.27,566.9,556.0939895,-6009678.952,-5492904.644,12150809.69,1140,24170167.6,21201.9014,19755.31024,235.97238,802.87238,,,,
3/29/2021 3:00,1400/01/09,3,1400-01-09 03:00:00,24401.8,23329.82,594,569.0241791,-5938422.048,-5333762.966,11916833.47,1190,23793677.57,19994.68703,18747.0521,208.87238,802.87238,,,,
3/29/2021 4:00,1400/01/09,4,1400-01-09 04:00:00,24032.4,22629.91,565.2,557.8066039,-5548312.123,-5125808.048,11285101.94,1140,22381726.19,19633.09315,18378.4416,237.67238,802.87238,,,,
3/29/2021 5:00,1400/01/09,5,1400-01-09 05:00:00,23810.2,22257.64,557.4,553.1141309,-5387438.713,-4979865.107,11262008.59,1140,22036886.02,19330.60177,18006.64575,245.47238,802.87238,,,,
3/29/2021 6:00,1400/01/09,6,1400-01-09 06:00:00,23736.4,22049.13,503.2,502.4000894,-4825325.283,-4471917.513,10295050.13,1040,19945700.69,19178.55836,17802.21623,299.67238,802.87238,,,,
3/29/2021 7:00,1400/01/09,7,1400-01-09 07:00:00,23192.8,21556.2,506.2,500.1841424,-4755869.182,-4343760.633,10030355.47,1040,19542093.84,18790.47484,17368.64592,296.67238,802.87238,,,,
3/29/2021 8:00,1400/01/09,8,1400-01-09 08:00:00,22632.1,21041.24,563.9,554.6939884,-5207668.842,-4727323.884,10640673.95,1140,21056011.63,18470.18564,17044.79942,238.97238,802.87238,,,,
3/29/2021 9:00,1400/01/09,9,1400-01-09 09:00:00,23237.1,21800.38,601.8,587.5674346,-5657350.84,-5124501.668,11999073.8,1240,23313775.48,18801.43184,17443.1099,201.07238,802.87238,,,,
3/29/2021 10:00,1400/01/09,10,1400-01-09 10:00:00,24571.5,22778.27,613.2,590.9224323,-6147494.442,-5399457.588,12567676.18,1240,24862665.06,20050.53634,18274.67462,189.67238,802.87238,,,,
3/29/2021 11:00,1400/01/09,11,1400-01-09 11:00:00,25656.2,23870.25,628.7,597.6076092,-6653499.315,-5752455.49,12938712.04,1240,26245710.67,21165.8957,19251.61394,174.17238,802.87238,,,,
3/29/2021 12:00,1400/01/09,12,1400-01-09 12:00:00,26772.1,24895.57,640.8,596.3026238,-7134015.031,-5980377.678,13341765.94,1240,27609796,22265.96452,20058.19676,162.07238,802.87238,,,,
3/29/2021 13:00,1400/01/09,13,1400-01-09 13:00:00,26814.3,25272.48,646.5,599.4119713,-7235436.641,-6117281.195,13284552.66,1240,27755425.94,22383.40801,20410.94102,156.37238,802.87238,,,,
3/29/2021 14:00,1400/01/09,14,1400-01-09 14:00:00,26940.3,25260.9,646.5,600.3305036,-7269435.851,-6128167.963,13346976.57,1240,27885848.27,22488.58732,20415.98062,156.37238,802.87238,,,,
3/29/2021 15:00,1400/01/09,15,1400-01-09 15:00:00,26463.8,25198.36,641.9,602.1533958,-7069036.72,-6140097.069,13173363.02,1240,27311436.46,22025.35199,20393.79704,160.97238,802.87238,,,,
3/29/2021 16:00,1400/01/09,16,1400-01-09 16:00:00,26260.7,24981.7,643.9,597.8429814,-7045772.071,-6023771.346,13045456.53,1240,27137000.68,21884.67796,20151.68375,158.97238,802.87238,,,,
3/29/2021 17:00,1400/01/09,17,1400-01-09 17:00:00,26231.9,24813.94,642.9,597.672632,-7022568.181,-5980825.866,13044565.13,1240,27089701.49,21846.53346,20013.71837,159.97238,802.87238,,,,
3/29/2021 18:00,1400/01/09,18,1400-01-09 18:00:00,26159.2,25008.7,640.5,596.7461876,-6966064.164,-6014098.445,13040298.1,1240,26972426.43,21751.9568,20156.30286,162.37238,802.87238,,,,
3/29/2021 19:00,1400/01/09,19,1400-01-09 19:00:00,26136.1,25246.32,652.2,606.7727906,-7140330.248,-6220590.911,12870549.28,1240,27151209.77,21896.13691,20503.85583,150.67238,802.87238,,,,
3/29/2021 20:00,1400/01/09,20,1400-01-09 20:00:00,28528,26987.25,660.7,611.8657064,-7808484.464,-6609198.218,14874766.98,1290,30491735.91,23637.00458,21603.42751,142.17238,802.87238,,,,
3/29/2021 21:00,1400/01/09,21,1400-01-09 21:00:00,30274.1,28527.89,663.9,615.1140505,-8343572.234,-7041176.494,15737040.45,1290,32424184.91,25135.02706,22893.88931,138.97238,802.87238,,,,
3/29/2021 22:00,1400/01/09,22,1400-01-09 22:00:00,30000.4,28196.77,669.2,620.8757788,-8361951.491,-7055303.008,15514343.95,1290,32238246.93,24990.8891,22726.9391,133.67238,802.87238,,,,
3/29/2021 23:00,1400/01/09,23,1400-01-09 23:00:00,29416.7,27671.14,657.4,614.490047,-7994458.892,-6819528.316,15385745.95,1290,31374663.74,24321.44476,22195.73238,145.47238,802.87238,,,,
3/30/2021 0:00,1400/01/09,24,1400-01-10 00:00:00,28420.5,26965.83,645.1,604.9439476,-7645370.285,-6615174.605,14100855.01,1240,29391595.58,23702.89966,21870.37206,157.77238,802.87238,,,,
3/30/2021 1:00,1400/01/10,1,1400-01-10 01:00:00,27615.1,26281.88,635.2,611.7888636,-7143142.687,-6435261.016,14727109.04,1290,29013394.41,22491.00342,21037.52258,167.67238,802.87238,,,,
3/30/2021 2:00,1400/01/10,2,1400-01-10 02:00:00,25849.1,24856.93,603.9,570.5462883,-6441621.569,-5705219.995,12503508.53,1190,25386751.67,21333.40477,19999.14858,198.97238,802.87238,,,,
3/30/2021 3:00,1400/01/10,3,1400-01-10 03:00:00,24878.9,23826.94,631.5,589.197761,-6493019.717,-5623793.518,12513072.04,1240,25499111.48,20563.79958,19089.66358,171.37238,802.87238,,,,
3/30/2021 4:00,1400/01/10,4,1400-01-10 04:00:00,24298.4,23254.81,598.1,573.7632917,-5972036.454,-5381636.086,11820258.74,1190,23764331.65,19970.0266,18759.08119,204.77238,802.87238,,,,
3/30/2021 5:00,1400/01/10,5,1400-01-10 05:00:00,23939.6,22843.91,581.1,564.5649146,-5643736.76,-5162570.597,11827469.67,1190,23114943.19,19424.32201,18288.66961,221.77238,802.87238,,,,
3/30/2021 6:00,1400/01/10,6,1400-01-10 06:00:00,23887.8,22768.61,528.8,516.8992952,-5109409.318,-4710155.652,10844933.85,1090,21063752.48,19324.54356,18224.65496,274.07238,802.87238,,,,
3/30/2021 7:00,1400/01/10,7,1400-01-10 07:00:00,24020.3,22568.55,522,515.780247,-5149471.914,-4755426.973,10220024.72,1040,20518968.55,19729.77745,18439.74057,280.87238,802.87238,,,,
3/30/2021 8:00,1400/01/10,8,1400-01-10 08:00:00,23438.3,22525.22,590.3,579.2093121,-5652778.879,-5285171.075,11485588.66,1190,22791146.42,19152.22388,18249.60671,212.57238,802.87238,,,,
3/30/2021 9:00,1400/01/10,9,1400-01-10 09:00:00,24798.2,23786.51,609,611.631576,-6031170.222,-5822048.742,13488429.95,1290,25550770.4,19806.79876,19037.76381,193.87238,802.87238,,,,
3/30/2021 10:00,1400/01/10,10,1400-01-10 10:00:00,25981.3,25065.12,617.8,615.3656553,-6453806.883,-6190225.825,14044185.78,1290,26951799.54,20892.86786,20118.85379,185.07238,802.87238,,,,
3/30/2021 11:00,1400/01/10,11,1400-01-10 11:00:00,27281.3,26207.42,621.5,621.5695819,-6836284.561,-6568262.242,14706536.54,1290,28379105.66,21999.30671,21134.43912,181.37238,802.87238,,,,
3/30/2021 12:00,1400/01/10,12,1400-01-10 12:00:00,28194.2,27225.87,630.6,623.9850982,-7216418.267,-6862313.42,15091995.58,1290,29524832.11,22887.46675,21995.11956,172.27238,802.87238,,,,
3/30/2021 13:00,1400/01/10,13,1400-01-10 13:00:00,28266.2,27660.98,638.2,624.3467445,-7361592.596,-6977885.481,15036935.3,1290,29760120.49,23069.86084,22352.59667,164.67238,802.87238,,,,
3/30/2021 14:00,1400/01/10,14,1400-01-10 14:00:00,28259.6,27414.95,635.8,625.3251587,-7319858.111,-6931646.5,15063388.41,1290,29703104.63,23025.66251,22169.73491,167.07238,802.87238,,,,
3/30/2021 15:00,1400/01/10,15,1400-01-10 15:00:00,28044.2,27308.58,640.4,627.6003558,-7340176.731,-6941409.832,14891251.73,1290,29571605.19,22923.72496,22120.47768,162.47238,802.87238,,,,
3/30/2021 16:00,1400/01/10,16,1400-01-10 16:00:00,28005.3,27154.68,634.8,623.9964267,-7237465.69,-6844551.392,14940099.31,1290,29415030.69,22802.34937,21937.79034,168.07238,802.87238,,,,
3/30/2021 17:00,1400/01/10,17,1400-01-10 17:00:00,27880.8,26896.36,632.4,623.5183739,-7165811.693,-6771853.648,14902712.74,1290,29234336.13,22662.27607,21721.42452,170.47238,802.87238,,,,
3/30/2021 18:00,1400/01/10,18,1400-01-10 18:00:00,27804.8,26916.38,630.6,623.3729413,-7116749.779,-6774584.635,14883554.72,1290,29117054.28,22571.35991,21735.25408,172.27238,802.87238,,,,
3/30/2021 19:00,1400/01/10,19,1400-01-10 19:00:00,27685.5,27121.78,639,634.7645374,-7098839.055,-6886520.371,15575230.6,1340,29772908.71,22218.58859,21697.87367,163.87238,802.87238,,,,
3/30/2021 20:00,1400/01/10,20,1400-01-10 20:00:00,29532.8,28859.77,648.4,640.242487,-7736294.157,-7421089.781,16503457.86,1340,31976046.18,23862.72103,23182.12218,154.47238,802.87238,,,,
3/30/2021 21:00,1400/01/10,21,1400-01-10 21:00:00,31145.2,30136.33,653.1,642.815943,-8245037.651,-7795105.501,17343489.09,1340,33833564.39,25248.92865,24252.99368,149.77238,802.87238,,,,
3/30/2021 22:00,1400/01/10,22,1400-01-10 22:00:00,30713.1,29637.41,666.4,649.8323678,-8371653.946,-7788743.86,16924207.98,1340,33667515.87,25125.01184,23971.54788,136.47238,802.87238,,,,
3/30/2021 23:00,1400/01/10,23,1400-01-10 23:00:00,29950,28949.21,661.7,642.0353936,-8080599.85,-7474711.561,16566634.06,1340,32727833.76,24423.75654,23284.42212,141.17238,802.87238,,,,
3/31/2021 0:00,1400/01/10,24,1400-01-11 00:00:00,28781.1,28171.85,659.8,630.2625187,-7862478.46,-7205088.287,15019502.65,1290,30744459.57,23832.9144,22863.7689,143.07238,802.87238,,,,
