Day,Hour,??? ?????? ?? ????? ??? ???? ???,??? ????? ????? ?? ????? ??? ???? ???,??? ????? ?? ????? ??? ???? ???,??? ??????? ?? ????? ??? ???? ???,??? ?????? ?? ????? ??? ???? ???,W (rial/Kw)
1398/06/27,24,242.6,19.1,416.7,9.9,0,668.50
1398/06/28,1,225.6,19.3,394.2,12.6,0,626.50
1398/06/28,2,215.4,19.7,359.5,16.5,0,578.20
1398/06/28,3,205,21.6,350.2,17.5,0,559.30
1398/06/28,4,194.6,21.7,337.9,18,0,536.10
1398/06/28,5,187.1,23.4,328.1,18.6,0,519.90
1398/06/28,6,179.4,23.4,318.5,18.6,0,502.70
1398/06/28,7,181.2,23.4,309.1,19,0,494.70
1398/06/28,8,184.1,24.4,321,18.9,0,510.60
1398/06/28,9,183.3,21,343.1,18.2,0,529.20
1398/06/28,10,187,19.9,398.5,11.7,0,593.60
1398/06/28,11,201.8,20.1,414.6,9.3,0,627.10
1398/06/28,12,218.8,20.4,423.5,8.8,0,653.90
1398/06/28,13,234,20.4,474.4,8.9,0,719.90
1398/06/28,14,250.9,19.5,472.9,8.3,0,734.90
1398/06/28,15,256.1,19.8,480.1,7.2,0,748.80
1398/06/28,16,249.2,18.4,479.5,1.3,0,745.70
1398/06/28,17,244.1,17.6,480.5,1.7,0,740.50
1398/06/28,18,245.7,17.5,477.1,1.8,0,738.40
1398/06/28,19,257.3,18.5,422,2.4,0,695.30
1398/06/28,20,248.9,17.3,426.7,2.9,0,690.00
1398/06/28,21,244.7,17.2,488.4,2.6,0,747.80
1398/06/28,22,251.7,16.6,479.2,2.6,0,744.90
1398/06/28,23,244.8,17.1,427,3.2,0,685.70
1398/06/28,24,229,17.7,424.3,7.7,0,663.20
1398/06/29,1,213.6,17.6,401.8,8,0,625.00
1398/06/29,2,202,18.5,363.3,9.2,0,574.60
1398/06/29,3,192.4,19.7,351.2,12.5,0,550.90
1398/06/29,4,184.3,20.1,342.9,12.5,0,534.80
1398/06/29,5,178.5,21.2,329.9,13.7,0,515.80
1398/06/29,6,176.1,22.2,321.1,13.5,0,505.90
1398/06/29,7,182.1,23.3,311.2,12.9,0,503.80
1398/06/29,8,193.8,26.3,321.9,11.4,0,530.50
1398/06/29,9,200.5,23.3,348.2,11.6,0,560.30
1398/06/29,10,213.8,22.7,411.4,9.5,0,638.40
1398/06/29,11,232.6,21.1,429.5,8.9,0,674.30
1398/06/29,12,249.8,19.1,435.4,5.6,0,698.70
1398/06/29,13,266.6,18.3,494,8,0,771.00
1398/06/29,14,278,18,488.6,8.7,0,776.00
1398/06/29,15,279.2,17.7,492.1,8.5,0,780.50
1398/06/29,16,267.4,17.6,490.4,8.5,0,766.90
1398/06/29,17,255.1,17.9,490,8.5,0,754.40
1398/06/29,18,258.2,19,487.3,8.7,0,755.70
1398/06/29,19,267,19.8,423.9,9.2,0,701.50
1398/06/29,20,254.5,18.7,428,8.8,0,692.40
1398/06/29,21,246.2,18.1,485.3,8.1,0,741.50
1398/06/29,22,244.7,17.9,474.7,3.5,0,733.70
1398/06/29,23,238.1,18,426,5.8,0,676.30
1398/06/29,24,219.9,18.4,419.9,7.7,0,650.50
1398/06/30,1,207.6,18.2,390.4,6.8,0,609.30
1398/06/30,2,199.1,19,360.1,11.2,0,567.00
1398/06/30,3,187.8,20,349.4,14.2,0,542.90
1398/06/30,4,179.7,20.8,340.4,14.5,0,526.30
1398/06/30,5,172.2,21.6,323.7,14.6,0,502.80
1398/06/30,6,166.9,21.9,315.2,13.9,0,490.10
1398/06/30,7,169.4,22.7,308.4,12.9,0,487.50
1398/06/30,8,173,21.6,318.4,11.6,0,501.40
1398/06/30,9,174.2,19.5,337.7,15,0,516.40
1398/06/30,10,181.2,17.7,395.6,11.6,0,582.90
1398/06/30,11,192.9,18.2,409.9,8.7,0,612.30
1398/06/30,12,206.8,18.8,418.2,8.4,0,635.40
1398/06/30,13,217.6,18.2,465.7,8.3,0,693.20
1398/06/30,14,227.5,18.4,459.6,7.9,0,697.60
1398/06/30,15,221.8,17.3,461.8,7.6,0,693.20
1398/06/30,16,218.1,18.6,466.4,7.7,0,695.40
1398/06/30,17,211.7,17.2,463.6,7.6,0,684.90
1398/06/30,18,218.6,17.1,463.7,8,0,691.40
1398/06/30,19,229.5,16.6,412.3,10,0,648.40
1398/06/30,20,221.8,16.7,419,9,0,648.60
1398/06/30,21,222.5,16.6,475.8,8.3,0,706.70
1398/06/30,22,220.1,16.7,471.4,10.9,0,697.30
1398/06/30,23,206.4,16.8,422.4,10.7,0,634.90
1398/06/30,24,194.9,17.1,422.6,12.5,0,622.10
1398/06/31,1,196.3,17.8,401.2,9.9,0,605.40
1398/06/31,2,183.4,18.7,362.5,12.1,0,552.40
1398/06/31,3,174.6,18.9,353.5,13.3,0,533.70
1398/06/31,4,165.8,19.4,341.4,13.9,0,512.70
1398/06/31,5,160,20.5,330.5,14.1,0,496.90
1398/06/31,6,158.9,20.2,322.1,14.1,0,487.10
1398/06/31,7,163.4,22.2,309.5,13.3,0,481.80
1398/06/31,8,160.6,19.6,316.9,10.3,0,486.80
1398/06/31,9,163,18.5,342,13.3,0,510.10
1398/06/31,10,169.8,17.2,395.1,12.2,0,569.80
1398/06/31,11,186.2,18.8,415,13.1,0,606.90
1398/06/31,12,202.7,19.9,426.3,13.1,0,635.70
1398/06/31,13,223.7,19,480.5,13,0,710.30
1398/06/31,14,237.7,19,479.9,15,0,721.60
1398/06/31,15,240.3,18.6,482.7,14.9,0,726.70
1398/06/31,16,236.2,18.3,483.2,15,0,722.70
1398/06/31,17,236.5,17.7,483.2,15.6,0,721.80
1398/06/31,18,241.6,18.2,481.7,13.7,0,727.70
1398/06/31,19,238.8,17.1,419.8,11.3,0,664.50
1398/06/31,20,238.3,16.6,429.6,10.6,0,674.00
1398/06/31,21,245.5,16.7,487.9,9.7,0,740.50
1398/06/31,22,242.9,16.4,483.3,8,0,734.50
1398/06/31,23,228.5,16.9,432.9,9.9,0,668.40
1398/06/31,24,211.2,16.6,425.6,12.3,0,641.10
1398/07/01,1,211.1,19.6,370,10.2,0,590.40
1398/07/01,2,200.9,21.9,360.1,13.2,0,569.70
1398/07/01,3,187.6,21.9,345.1,14.6,0,540.10
1398/07/01,4,179.9,22.8,333.6,15,0,521.30
1398/07/01,5,171.4,23.4,318.2,15.1,0,498.00
1398/07/01,6,171.9,25.5,309,15.1,0,491.30
1398/07/01,7,179.9,27.2,295.6,13.3,0,489.40
1398/07/01,8,178.2,23,310,8.5,0,502.70
1398/07/01,9,179.1,19.8,336.1,8.9,0,526.20
1398/07/01,10,196.1,18.6,373.1,9.4,0,578.40
1398/07/01,11,221.3,18.9,393.9,9.4,0,624.80
1398/07/01,12,240.4,19.7,400.6,9.4,0,651.30
1398/07/01,13,267.9,19.6,408.4,9,0,686.80
1398/07/01,14,282.8,18.9,407.3,8.7,0,700.30
1398/07/01,15,281.1,19.8,410.1,8.5,0,702.40
1398/07/01,16,273.2,19.2,409.6,8.7,0,693.30
1398/07/01,17,276.1,18,411,8.7,0,696.30
1398/07/01,18,283.3,19.6,407.1,8.2,0,701.80
1398/07/01,19,282.2,18.5,399,6.3,0,693.30
1398/07/01,20,279.7,17.6,407.8,3.7,0,701.30
1398/07/01,21,284.4,17.7,413.2,3.7,0,711.60
1398/07/01,22,278,18.8,410.9,6.3,0,701.50
1398/07/01,23,252,19.6,407.3,8.6,0,670.40
1398/07/01,24,232.4,18.9,402,10.1,0,643.20
1398/07/02,1,217.6,20.1,376,8.3,0,605.40
1398/07/02,2,202.2,20.4,359.6,9.2,0,573.10
1398/07/02,3,192.9,21.3,351.1,10.5,0,554.70
1398/07/02,4,185.3,21.8,339.9,10.9,0,536.20
1398/07/02,5,179.5,22.7,323.6,11.2,0,514.60
1398/07/02,6,181.8,24.4,317.1,10.4,0,512.80
1398/07/02,7,190.8,25.5,302.6,8.5,0,510.40
1398/07/02,8,192.3,23.1,316.4,6.8,0,525.00
1398/07/02,9,197.8,20.4,345.7,9.8,0,554.10
1398/07/02,10,221.8,19.1,382.1,10,0,613.00
1398/07/02,11,249.1,18.4,402.5,9.5,0,660.50
1398/07/02,12,274.9,18.8,411.4,9.1,0,696.10
1398/07/02,13,302.8,18.4,415.2,8.8,0,727.50
1398/07/02,14,316,18.4,415.7,8.9,0,741.20
1398/07/02,15,309.2,18.5,416.2,8.8,0,735.10
1398/07/02,16,297,18.6,415.7,8.9,0,722.40
1398/07/02,17,299.7,18.4,413.8,8.9,0,723.00
1398/07/02,18,309.1,20,412.2,14.9,0,726.40
1398/07/02,19,293.7,17.7,402.8,12.1,0,702.00
1398/07/02,20,292,17,409.1,7.6,0,710.40
1398/07/02,21,295.2,16.6,414.3,5.5,0,720.60
1398/07/02,22,276.4,17.3,412.4,6.7,0,699.30
1398/07/02,23,251.6,17.2,412.8,8.7,0,672.80
1398/07/02,24,233.9,18.5,409.3,11.6,0,650.10
1398/07/03,1,224.7,19.7,388.3,13.7,0,619.10
1398/07/03,2,212.1,20.9,376.6,16.5,0,593.20
1398/07/03,3,198.7,21.7,363.3,16.4,0,567.40
1398/07/03,4,189,23.4,349.2,15.4,0,546.10
1398/07/03,5,181.3,23.9,333.4,15.6,0,522.90
1398/07/03,6,183.5,27.1,323.3,15.2,0,518.70
1398/07/03,7,193.8,28.8,310.1,13.8,0,518.80
1398/07/03,8,193.4,24.2,326.7,9.8,0,534.60
1398/07/03,9,201.9,22.1,358.4,10.2,0,572.20
1398/07/03,10,224.4,20.1,395.5,9.7,0,630.20
1398/07/03,11,254.8,19.2,410.9,9.2,0,675.70
1398/07/03,12,282.3,18.4,417.8,8.9,0,709.60
1398/07/03,13,309.6,17.5,422,8.2,0,740.90
1398/07/03,14,320.6,17.4,419.4,8.4,0,748.90
1398/07/03,15,316.1,17.6,421.4,8.5,0,746.70
1398/07/03,16,302.2,18.3,420.6,8.5,0,732.60
1398/07/03,17,309.9,18.5,421.1,9.2,0,740.40
1398/07/03,18,319.2,18.9,421.6,10.4,0,749.40
1398/07/03,19,306.8,17.7,414.2,12.6,0,726.00
1398/07/03,20,303.6,16.5,417.2,8.5,0,728.80
1398/07/03,21,310,17,422.4,6.2,0,743.20
1398/07/03,22,289.7,17,422.3,5,0,724.00
1398/07/03,23,261.8,18.2,421.1,4.8,0,696.30
1398/07/03,24,240.8,19.1,418.8,3.4,0,675.30
1398/07/04,1,225.9,20.9,392.2,3,0,636.00
1398/07/04,2,212.8,22,377.9,5.5,0,607.20
1398/07/04,3,202.5,23.9,369,6.4,0,589.10
1398/07/04,4,192.2,25.4,351.7,7.1,0,562.20
1398/07/04,5,184.4,26.2,333.2,7.7,0,536.10
1398/07/04,6,184,28,323.8,6.6,0,529.20
1398/07/04,7,194.4,30.7,309.8,5.5,0,529.30
1398/07/04,8,195.3,26.2,330.1,2.5,0,549.10
1398/07/04,9,201.2,21.8,365.9,5.3,0,583.60
1398/07/04,10,220.1,20,397.7,3.2,0,634.60
1398/07/04,11,245.9,18.9,411.5,4,0,672.30
1398/07/04,12,267.9,17.8,416.4,5.4,0,696.70
1398/07/04,13,289.5,16.6,418.6,5.7,0,719.00
1398/07/04,14,303.9,16.4,421.4,5.7,0,736.10
1398/07/04,15,301.5,16.6,421.7,5,0,734.90
1398/07/04,16,291,16.8,420.2,4.5,0,723.50
1398/07/04,17,300.1,18.1,420.9,4.3,0,734.80
1398/07/04,18,306.1,18.3,421.7,3.1,0,743.00
1398/07/04,19,294.9,17.3,414.4,2,0,724.60
1398/07/04,20,295,17.1,417.8,1.4,0,728.60
1398/07/04,21,300.5,17.4,420.5,1.4,0,737.00
1398/07/04,22,283.3,17,421.4,2,0,719.80
1398/07/04,23,256.4,17.1,420.6,2.2,0,692.00
1398/07/04,24,234,17.4,413.9,4,0,661.30
1398/07/05,1,218.1,19.5,377.7,3.9,0,611.40
1398/07/05,2,203.8,19.9,360.5,6.2,0,577.90
1398/07/05,3,195.5,22,350.1,7.8,0,559.70
1398/07/05,4,187.2,23.9,336.4,8.4,0,539.00
1398/07/05,5,178.7,25,316.6,8.3,0,512.00
1398/07/05,6,180.4,26.3,306.2,7.5,0,505.30
1398/07/05,7,195.2,29.9,294.7,5,0,514.80
1398/07/05,8,203.8,29.4,314.1,2.6,0,544.70
1398/07/05,9,215.1,25.5,347.9,6.9,0,581.60
1398/07/05,10,238.6,23.5,380.1,4.1,0,638.00
1398/07/05,11,266.8,20.4,400.8,4.1,0,683.90
1398/07/05,12,291.5,19.5,407,4.6,0,713.40
1398/07/05,13,312.5,18.4,409.4,4.9,0,735.30
1398/07/05,14,325.6,18.5,413.1,4.5,0,752.70
1398/07/05,15,319.3,18.5,411.4,4.9,0,744.30
1398/07/05,16,308.2,18.7,411.4,4,0,734.20
1398/07/05,17,313.9,20.1,410.1,3.4,0,740.70
1398/07/05,18,321.3,21.4,409.8,3.3,0,749.20
1398/07/05,19,304.3,19.4,410.6,2.3,0,732.10
1398/07/05,20,296.3,17.9,412.1,1.9,0,724.40
1398/07/05,21,296.4,17.6,411.6,1.9,0,723.70
1398/07/05,22,276.9,17.8,413.1,2.6,0,705.20
1398/07/05,23,251.9,17.7,411.5,3.1,0,678.00
1398/07/05,24,231.9,19.2,407.9,4.3,0,654.60
1398/07/06,1,217.6,20.1,388,3.9,0,621.80
1398/07/06,2,205.3,21.2,368.2,6.1,0,588.60
1398/07/06,3,196.4,24.1,356.7,7,0,570.20
1398/07/06,4,186.6,25.2,340.8,7.9,0,544.80
1398/07/06,5,178.9,25.3,320.9,7.9,0,517.20
1398/07/06,6,180.9,27.3,311.9,7.5,0,512.50
1398/07/06,7,189.1,28.5,298.3,5.8,0,510.00
1398/07/06,8,186.6,23.8,320.1,4.2,0,526.30
1398/07/06,9,192.9,20.2,362,7.3,0,567.80
1398/07/06,10,209,19.4,392.5,5.3,0,615.60
1398/07/06,11,232.8,17.8,409.8,5.8,0,654.50
1398/07/06,12,246.6,18.2,410.1,7.9,0,666.90
1398/07/06,13,267.7,18,412.4,9.3,0,688.90
1398/07/06,14,276.5,18,414.4,10.3,0,698.60
1398/07/06,15,268.8,17.8,414.7,13,0,688.30
1398/07/06,16,261.6,17.8,415.2,15.9,0,678.70
1398/07/06,17,266.2,18,413.4,17.2,0,680.30
1398/07/06,18,275,18.8,413.5,16.3,0,691.00
1398/07/06,19,261.9,17.2,411,13.6,0,676.70
1398/07/06,20,264.1,17.7,412.9,14.6,0,680.20
1398/07/06,21,264.6,17.4,413.4,14.9,0,680.40
1398/07/06,22,247.8,17.4,412.7,15.1,0,662.80
1398/07/06,23,229,17.5,412.6,15.2,0,643.80
1398/07/06,24,213,18,410.9,15.6,0,626.30
1398/07/07,1,204.6,19,387.2,13.3,0,597.50
1398/07/07,2,193.5,20.1,365.4,15.6,0,563.40
1398/07/07,3,182.1,21.2,348.6,16.6,0,535.30
1398/07/07,4,173.8,22.1,336.3,17.2,0,514.90
1398/07/07,5,166.4,23.4,318.4,17.7,0,490.40
1398/07/07,6,166.7,25.9,307.4,17.3,0,482.80
1398/07/07,7,174.1,28.2,294,17.6,0,478.60
1398/07/07,8,172.8,23.6,315.6,15.5,0,496.50
1398/07/07,9,176.2,20.6,359.9,17,0,539.80
1398/07/07,10,193.2,20.1,394.1,17.9,0,589.50
1398/07/07,11,210.5,18.9,412.7,17.9,0,624.10
1398/07/07,12,224.8,18.7,413.4,17.1,0,639.80
1398/07/07,13,236.9,18.5,414.1,16.5,0,653.00
1398/07/07,14,241.4,19.1,413.8,15.8,0,658.50
1398/07/07,15,236.5,18.5,411.8,15.9,0,651.00
1398/07/07,16,233.5,18.7,413.5,16.1,0,649.60
1398/07/07,17,244.8,18.4,412.9,16.6,0,659.40
1398/07/07,18,253.7,18.8,413.2,15,0,670.70
1398/07/07,19,245.9,18.2,410.6,10.9,0,663.80
1398/07/07,20,250.4,18.4,415.3,6.8,0,677.30
1398/07/07,21,251.2,17.4,414.5,4,0,679.10
1398/07/07,22,240.1,17.6,413.3,5,0,666.10
1398/07/07,23,224.1,18.3,415.1,7.2,0,650.30
1398/07/07,24,208.8,19.8,415.9,11,0,633.50
1398/07/08,1,198.8,21.2,397.3,9.9,0,607.30
1398/07/08,2,185.7,22.8,373.8,9.2,0,573.20
1398/07/08,3,175.4,23.7,357.6,11.6,0,545.10
1398/07/08,4,170.2,24.6,343.7,12.5,0,525.90
1398/07/08,5,162.9,25.4,326.2,11.9,0,502.60
1398/07/08,6,163.5,26.6,315,11.2,0,493.90
1398/07/08,7,172.8,29.2,299.7,8.5,0,493.20
1398/07/08,8,168.3,24.3,320.8,3.9,0,509.50
1398/07/08,9,171.8,19.8,367.6,5.2,0,554.10
1398/07/08,10,183.6,20,397.8,5.7,0,595.70
1398/07/08,11,199.8,19.3,413.2,6.1,0,626.10
1398/07/08,12,213.8,19.4,415.6,8.4,0,640.40
1398/07/08,13,227.6,19.3,416.6,9.8,0,653.70
1398/07/08,14,235.7,19.3,412.9,9.8,0,658.00
1398/07/08,15,233.6,19.4,415.2,8.8,0,659.40
1398/07/08,16,229.4,19.7,413.2,7.7,0,654.60
1398/07/08,17,242.8,20.3,414.8,7.2,0,670.80
1398/07/08,18,250,21.5,415,5.9,0,680.50
1398/07/08,19,240.4,18.6,412.8,1.9,0,670.00
1398/07/08,20,244.4,18.8,413.9,1.6,0,675.60
1398/07/08,21,250.3,19.2,415.9,1.6,0,683.90
1398/07/08,22,235.1,19.5,414.6,2.7,0,666.40
1398/07/08,23,218.7,19.5,416.1,3.8,0,650.50
1398/07/08,24,205.9,21.1,415.3,5.1,0,637.20
1398/07/09,1,194.8,21.5,399.9,5.2,0,611.10
1398/07/09,2,185.8,20.8,376.7,7,0,576.20
1398/07/09,3,178.5,22.4,361.9,8.2,0,554.70
1398/07/09,4,169.9,23.3,345.9,9.3,0,529.80
1398/07/09,5,162.8,24.1,328,9.2,0,505.70
1398/07/09,6,161,24.7,315.8,8.1,0,493.40
1398/07/09,7,167.9,27.2,300.5,6,0,489.60
1398/07/09,8,168.2,22.4,323.4,3.4,0,510.60
1398/07/09,9,171,19,366.7,4.9,0,551.80
1398/07/09,10,182.5,18.7,398,4.5,0,594.60
1398/07/09,11,198.5,18.1,413.4,3.7,0,626.30
1398/07/09,12,210.8,17.3,415.2,4,0,639.30
1398/07/09,13,224.4,18.2,416.4,5.7,0,653.30
1398/07/09,14,228.7,22.3,415.1,5,0,661.20
1398/07/09,15,225.1,22.4,414.6,4.5,0,657.60
1398/07/09,16,223.5,23,413.2,4.3,0,655.30
1398/07/09,17,235.9,23.6,415.1,4.5,0,670.10
1398/07/09,18,242.4,24.2,416.6,4.4,0,678.70
1398/07/09,19,232.4,21.5,411.2,3.3,0,661.90
1398/07/09,20,238.2,21.7,413.7,3,0,670.60
1398/07/09,21,242.9,21.9,417.8,3.2,0,679.40
1398/07/09,22,230.9,22.7,418.1,2.9,0,668.80
1398/07/09,23,214.2,22.6,420.7,4.1,0,653.30
1398/07/09,24,199.4,24.6,419.5,5.2,0,638.30
1398/07/10,1,196.6,26.7,399.9,4.5,0,618.70
1398/07/10,2,185.2,28.8,379.2,7.5,0,585.70
1398/07/10,3,174.3,29.6,358.3,8.7,0,553.50
1398/07/10,4,166.3,24,341.2,9.8,0,521.80
1398/07/10,5,159.7,24.2,324,9.8,0,498.00
1398/07/10,6,160.1,25.2,314.6,9,0,491.00
1398/07/10,7,167.5,27.2,299.8,6.1,0,488.50
1398/07/10,8,168.1,24,321.2,2.2,0,511.00
1398/07/10,9,169.5,19.8,364.6,3.4,0,550.40
1398/07/10,10,182.3,17.5,399.8,4,0,595.60
1398/07/10,11,198.1,17.5,416.4,4.9,0,627.20
1398/07/10,12,209.4,16.4,415.7,5.9,0,635.60
1398/07/10,13,221.4,16.1,416.1,8.1,0,645.50
1398/07/10,14,228.4,15.9,415.6,8.5,0,651.40
1398/07/10,15,227.1,16.2,417.1,6.7,0,653.70
1398/07/10,16,226.6,16.8,416.4,6.2,0,653.60
1398/07/10,17,238.5,18.7,419.7,6.2,0,670.70
1398/07/10,18,244.1,18.7,418.2,8.1,0,673.00
1398/07/10,19,234,17,414.5,4,0,661.50
1398/07/10,20,238.3,16.7,416.3,2.9,0,668.40
1398/07/10,21,242.3,16.2,420,2.8,0,675.80
1398/07/10,22,231.1,16.7,422,3.6,0,666.20
1398/07/10,23,215.4,17.2,421.3,5.5,0,648.40
1398/07/10,24,201.7,18.8,415.5,7.5,0,628.50
1398/07/11,1,197.2,19.4,403.7,6.6,0,613.70
1398/07/11,2,187.7,21.9,380.3,9.1,0,580.90
1398/07/11,3,177.4,22.6,362.6,10.2,0,552.50
1398/07/11,4,169.1,23.1,341.4,10.4,0,523.20
1398/07/11,5,163,24.1,323.8,10.6,0,500.40
1398/07/11,6,162.8,25.1,310.1,9.7,0,488.20
1398/07/11,7,170.1,27.9,295.8,7.2,0,486.60
1398/07/11,8,169.3,24.9,321.2,4.6,0,510.90
1398/07/11,9,172.5,21.3,368.1,5.7,0,556.10
1398/07/11,10,182.1,18.9,402.5,4.3,0,599.10
1398/07/11,11,195.7,18,417.7,3.7,0,627.60
1398/07/11,12,205,17.2,416.1,4.6,0,633.70
1398/07/11,13,217,17.4,418.2,5.6,0,647.10
1398/07/11,14,224,17,420.1,5.3,0,655.80
1398/07/11,15,222.5,17.5,420.5,3.7,0,656.70
1398/07/11,16,222.9,17.9,420.4,3.3,0,657.90
1398/07/11,17,235.2,19,422.3,3.6,0,673.00
1398/07/11,18,241,19.4,423.7,4.5,0,679.70
1398/07/11,19,228.1,17.6,411.3,3,0,654.00
1398/07/11,20,238,19.1,415.8,2.6,0,670.30
1398/07/11,21,241.4,18.5,418.8,2.7,0,676.00
1398/07/11,22,230.7,19.1,419.9,3.7,0,666.10
1398/07/11,23,214.2,19.1,418.7,4.8,0,647.30
1398/07/11,24,200.7,20,413.4,7,0,627.10
1398/07/12,1,187.5,20.2,394.2,3.8,0,598.10
1398/07/12,2,177.2,21,364.7,5.8,0,557.10
1398/07/12,3,169.5,22.4,347.9,6.8,0,533.10
1398/07/12,4,161.7,23.4,329.4,6.5,0,507.90
1398/07/12,5,154.3,23.9,312.1,5.9,0,484.30
1398/07/12,6,155.8,24.2,298.7,4.5,0,474.20
1398/07/12,7,166.3,28.9,286.4,2.5,0,479.20
1398/07/12,8,173.4,28,311.7,0.8,0,512.20
1398/07/12,9,181.8,25.5,353.5,1.7,0,559.10
1398/07/12,10,200.4,24.3,398,2.7,0,619.90
1398/07/12,11,214.1,21.8,410.6,3.1,0,643.40
1398/07/12,12,223.6,19.3,407.1,3.4,0,646.60
1398/07/12,13,230.7,17.5,405.3,3.9,0,649.60
1398/07/12,14,235.7,17.8,408.4,3.5,0,658.30
1398/07/12,15,231.4,17.7,406.2,3,0,652.30
1398/07/12,16,231.4,18.7,406.2,2.6,0,653.60
1398/07/12,17,244.9,22.2,409.5,2.1,0,674.40
1398/07/12,18,248.5,22.8,412.5,4.1,0,679.70
1398/07/12,19,235.1,19.1,407.4,2.2,0,659.60
1398/07/12,20,235.2,18.5,409,1.9,0,660.70
1398/07/12,21,238,19.3,412.2,2.6,0,667.00
1398/07/12,22,228.9,19.5,415.7,2.9,0,661.10
1398/07/12,23,214.7,20.7,413.1,5.2,0,643.20
1398/07/12,24,200.2,21.2,404.6,6.6,0,619.50
1398/07/13,1,187.3,22.9,407.5,5.5,0,612.10
1398/07/13,2,176.2,25.3,380.1,5.4,0,576.10
1398/07/13,3,168.6,26.4,359.5,8.1,0,546.40
1398/07/13,4,163.7,28.7,340.6,10.5,0,522.50
1398/07/13,5,159.8,30,323.8,10.5,0,503.10
1398/07/13,6,161.5,30.6,308.6,9.5,0,491.20
1398/07/13,7,164.3,31.8,294.4,8.1,0,482.40
1398/07/13,8,161.7,27,321.3,8.8,0,501.10
1398/07/13,9,162.5,21.9,366.2,4.8,0,545.80
1398/07/13,10,173.5,20.8,400.9,4.1,0,591.10
1398/07/13,11,182.4,19.8,417.4,3.9,0,615.70
1398/07/13,12,189.4,19.1,417.9,8.8,0,617.60
1398/07/13,13,195.8,19.2,417.9,9.2,0,623.70
1398/07/13,14,200.6,18.7,419.2,9.5,0,629.00
1398/07/13,15,198.5,18.5,421.1,9.6,0,628.60
1398/07/13,16,198.4,18.5,422,9.2,0,629.70
1398/07/13,17,208.3,19.2,421,9.9,0,638.50
1398/07/13,18,212.9,19.4,421.6,15.3,0,638.60
1398/07/13,19,209.3,17.4,416.9,11.7,0,631.80
1398/07/13,20,216.5,17.7,420.5,11.4,0,643.40
1398/07/13,21,220.1,18.2,422.3,13.1,0,647.50
1398/07/13,22,211.3,18.1,422.7,10.7,0,641.30
1398/07/13,23,199.8,18.7,424,11.9,0,630.50
1398/07/13,24,188.1,20.6,422.1,13.1,0,617.70
1398/07/14,1,185.4,22.7,419.5,13.2,0,614.40
1398/07/14,2,178.9,25.2,392.5,15.2,0,581.40
1398/07/14,3,170.2,26.1,372.1,16,0,552.40
1398/07/14,4,163.5,28.3,353.4,15.9,0,529.40
1398/07/14,5,158.1,29.4,330.9,16.4,0,501.90
1398/07/14,6,158.2,29.9,317.5,15.7,0,489.90
1398/07/14,7,164.2,33.2,301,14.7,0,483.70
1398/07/14,8,159.2,27.1,330.4,12.5,0,504.30
1398/07/14,9,160,22.1,373.3,13.8,0,541.60
1398/07/14,10,169.1,20.6,406.8,11.4,0,585.00
1398/07/14,11,181.3,19.2,425.3,9.8,0,616.00
1398/07/14,12,186.7,19,423.1,9.8,0,619.00
1398/07/14,13,192.2,18.6,422.5,11.3,0,622.00
1398/07/14,14,195.8,18.2,423.6,11.2,0,626.40
1398/07/14,15,193.9,18.2,425.7,10.8,0,627.00
1398/07/14,16,195.1,18.8,425.5,10.5,0,628.90
1398/07/14,17,202.9,19.3,423.9,10.3,0,635.80
1398/07/14,18,210.8,18.7,424.5,16.4,0,637.60
1398/07/14,19,206.7,17,421.6,12,0,633.30
1398/07/14,20,212.9,17,423,12.5,0,640.30
1398/07/14,21,217.5,17.5,422.9,13,0,644.90
1398/07/14,22,206.8,17.4,424.8,11.7,0,637.40
1398/07/14,23,195.4,18.1,423.8,12.6,0,624.80
1398/07/14,24,183.9,19.4,420.7,12.5,0,611.60
1398/07/15,1,177,22.7,407,12.2,0,594.50
1398/07/15,2,167.1,23,382.9,14.7,0,558.30
1398/07/15,3,160.2,25.2,366.2,14.5,0,537.20
1398/07/15,4,154.8,27.5,346.4,8.8,0,519.90
1398/07/15,5,148.9,27.8,322.4,9.2,0,489.90
1398/07/15,6,148.6,29.4,311.3,8.1,0,481.10
1398/07/15,7,155.2,31.6,296.5,8.5,0,474.70
1398/07/15,8,154.6,25.3,329.3,7.8,0,501.50
1398/07/15,9,157.3,21,375.5,7.7,0,546.00
1398/07/15,10,168,19,406.7,8.6,0,585.10
1398/07/15,11,180.1,18.2,423.6,10.8,0,611.20
1398/07/15,12,187.7,24.3,422.3,10.5,0,623.70
1398/07/15,13,195.3,23.8,423.3,10.2,0,632.20
1398/07/15,14,198.8,23.1,421.5,9.9,0,633.40
1398/07/15,15,197.4,24.2,422.5,9.8,0,634.30
1398/07/15,16,198,24.4,421.6,10,0,634.10
1398/07/15,17,208,25.1,422.8,10.2,0,645.70
1398/07/15,18,209.8,24.9,419.4,11.1,0,642.90
1398/07/15,19,205.3,23.2,417.4,11.2,0,634.70
1398/07/15,20,212,23.4,418.5,10.9,0,643.00
1398/07/15,21,214,24.6,417.4,12.5,0,643.50
1398/07/15,22,203.6,24.6,416.9,11.9,0,633.20
1398/07/15,23,192.4,25.9,416.5,14.5,0,620.40
1398/07/15,24,181.1,26.6,408.9,13,0,603.60
1398/07/16,1,171.3,28,399.7,11.6,0,587.40
